"BGC","id","lon","lat","elev"
"CMAun",829018,-133.26184393317,58.3535805870025,1622.99060058594
"CMAun",3039334,-126.490385919846,52.1911068339528,1613.25048828125
"CMAun",1785848,-129.792309753076,55.8617734302843,1723.14477539062
"CMAun",3364836,-125.970793844566,51.2804239493226,1957.08557128906
"CMAun",183693,-136.412918454222,59.6888763503559,1459.8056640625
"CMAun",947833,-132.546706453215,58.0742300088951,1915.05029296875
"CMAun",3375197,-125.914923728945,51.2524888915119,1838.39013671875
"CMAun",1641244,-129.714091591206,56.303147343694,1617.09130859375
"CMAun",1578248,-130.84266792676,56.4819317136828,1687.33544921875
"CMAun",1509821,-131.306389886418,56.6663030952337,1095.28430175781
"CMAun",668356,-133.759087962201,58.7223233501043,1605.16931152344
"CMAun",1646921,-130.004616192438,56.2863863090076,1676.76025390625
"CMAun",1935251,-129.624699406212,55.398051470626,1099.72900390625
"CMAun",3027984,-126.093708098934,52.2246289033257,2121.453125
"CMAun",3521720,-125.04334992525,50.8613980821615,1852.13562011719
"CMAun",862582,-133.155690713489,58.2753624251324,1331.7900390625
"CMAun",1692075,-129.714091591206,56.152298031516,1446.87866210938
"CMAun",1658353,-129.859353891822,56.2528642396347,1629.85375976562
"CMAun",3711590,-124.037687844063,50.3753280762546,1852.42834472656
"CMAun",339276,-134.92677337869,59.4039387606864,1799.61755371094
"CMAun",3552772,-125.523832919595,50.7775929087293,1515.39733886719
"CMAun",2665217,-128.06033616881,53.2638130538853,1251.60693359375
"CMAun",1398257,-132.015940354811,56.9568276964654,1606.46875
"CMAun",1465202,-131.144366551116,56.7836303380388,1234.64208984375
"CMAun",3881568,-125.819944532388,49.9507151975313,1519.85266113281
"CMAun",294470,-136.625224893583,59.4877439341186,1830.26354980469
"CMAun",1433064,-131.295215863294,56.867435511471,1354.95422363281
"CMAun",3074097,-126.088121087372,52.0905406258342,1976.67700195312
"CMAun",2934013,-126.730627417019,52.5039794814331,1703.67736816406
"CMAun",2771725,-126.741801440143,52.9677014410914,1605.57800292969
"CMAun",3766275,-124.171776121555,50.241239798763,1559.41455078125
"CMAun",2686685,-127.244632480736,53.2023559267017,1818.24035644531
"CMAun",3478215,-125.317113491795,50.9787253249666,1765.80383300781
"CMAun",2939686,-126.736214428581,52.4872184467467,1396.04797363281
"CMAun",2210644,-129.300652735607,54.5544127247416,1671.82727050781
"CMAun",1995721,-129.462676070909,55.2080930775129,1550.49450683594
"CMAun",3584970,-124.467887734349,50.6937877352971,1878.287109375
"CMAun",3704435,-126.373058677041,50.3920891109411,1444.74475097656
"CMAun",3816607,-122.450976560413,50.1183255443958,1816.45825195312
"CMAun",1580262,-130.848254938322,56.4763447021206,1693.33410644531
"CMAun",2109755,-129.825831822449,54.8561113490976,1232.05883789062
"CMAun",968957,-132.462901279783,58.0239469048357,2298.4013671875
"CMAun",2842527,-127.652484324773,52.7665690248541,817.774658203125
"CMAun",3320275,-125.462375792411,51.4033382036899,2448.2470703125
"CMAun",2954456,-127.389894781352,52.4425223542495,1099.58447265625
"CMAun",3429928,-125.289178433984,51.107226590896,2384.5458984375
"CMAun",3814247,-123.210810132865,50.1239125559579,1797.765625
"CMAun",1526836,-131.027039308311,56.6216070027365,1860.87390136719
"CMAun",1972667,-128.507297093782,55.2807242278209,1502.34143066406
"CMAun",1623803,-130.652709533647,56.3534304477534,1263.59948730469
"CMAun",3328461,-125.35622257273,51.3809901574413,2429.876953125
"CMAun",945485,-132.541119441653,58.0798170204572,2015.96008300781
"CMAun",3295690,-126.149578214555,51.4703823424357,2129.19409179688
"CMAun",3301931,-125.551767977405,51.4536213077492,2386.10473632812
"CMAun",3646952,-123.858903474074,50.5373514115569,2243.16015625
"CMAun",2716490,-128.434665943474,53.1185507532695,1167.52600097656
"CMAun",3146582,-125.926097752069,51.8838211980347,2618.0966796875
"CMAun",118269,-135.68101993958,59.8006165815989,1606.14208984375
"CMAun",1266935,-131.954483227627,57.2920483901943,1631.7265625
"CMAun",3497245,-123.959469682193,50.9284422209073,2365.85107421875
"CMAun",3268996,-126.199861318615,51.5430134927436,2039.33129882812
"CMAun",2816875,-128.691668475333,52.839200175162,680.088195800781
"CMAun",330406,-134.937947401815,59.4206997953728,1801.61242675781
"CMAun",2394803,-129.602351359963,54.0124726032132,1052.11584472656
"CMAun",3630831,-124.568453942467,50.5764604924919,2030.59350585938
"CMAun",3563557,-124.328212445295,50.7496578509185,1991.73742675781
"CMAun",3417368,-125.317113491795,51.1407486602689,2462.43286132812
"CMAun",2133947,-129.300652735607,54.7834801987897,1765.02258300781
"CMAun",3068111,-127.104957191683,52.1073016605206,1357.56384277344
"CMAun",3350795,-125.540593954281,51.3195330302577,1891.16320800781
"CMAun",1650998,-128.518471116906,56.2752122858833,1726.93188476562
"CMAun",255120,-136.334700292352,59.5603750844265,1552.88793945312
"CMAun",2151022,-128.071510191934,54.7331970947303,1510.31237792969
"CMAun",1359462,-131.46841322172,57.0573939045841,1641.76586914062
"CMAun",3326278,-126.166339249242,51.3865771690035,1874.23217773438
"CMAun",1537336,-130.976756204251,56.5936719449257,1422.20544433594
"CMAun",3136627,-126.18868729549,51.9117562558454,2271.4287109375
"CMAun",209125,-135.189362922111,59.6441802578587,1234.05700683594
"CMAun",2255756,-129.641460440898,54.42032444725,1449.10705566406
"CMAun",2834859,-127.104957191683,52.7889170711027,1525.75280761719
"CMAun",1665784,-130.32307585148,56.2305161933861,1944.34545898438
"CMAun",2169274,-129.663808487147,54.6773269791088,1377.70666503906
"CMAun",3279413,-125.328287514919,51.5150784349329,1624.77307128906
"CMAun",3608693,-124.568453942467,50.6323306081134,1766.63513183594
"CMAun",2844475,-127.6189622554,52.760982013292,1261.50036621094
"CMAun",3593460,-124.423191641851,50.6714396890485,1966.35546875
"CMAun",3126761,-126.199861318615,51.9396913136561,2653.23120117188
"CMAun",888827,-132.809295996636,58.2139052979488,1613.23828125
"CMAun",643405,-134.004916470936,58.7781934657258,1977.48999023438
"CMAun",365697,-134.993817517436,59.353655656627,1274.17761230469
"CMAun",2698577,-127.093783168558,53.1688338573288,1755.4736328125
"CMAun",3630832,-124.562866930905,50.5764604924919,1855.38256835938
"CMAun",3882048,-122.635347941964,49.9507151975313,1826.5830078125
"CMAun",3283399,-125.920510740507,51.5039044118086,1697.57165527344
"CMAun",1627709,-130.339836886167,56.3422564246291,1317.99169921875
"CMAun",3532199,-123.819794393139,50.8334630243508,2590.33740234375
"CMAun",807436,-132.798121973512,58.4038636910618,1616.08911132812
"CMAun",819533,-132.496423349156,58.3759286332511,1689.57788085938
"CMAun",2732974,-128.317338700669,53.0738546607723,1056.45129394531
"CMAun",1549805,-130.418055048037,56.5601498755529,1465.16650390625
"CMAun",3005577,-126.456863850473,52.2916730420715,1828.57189941406
"CMAun",2809226,-127.199936388239,52.8615482214106,1624.5078125
"CMAun",2091334,-129.742026649017,54.9119814647191,1270.25122070312
"CMAun",288446,-136.569354777962,59.4989179572429,1756.06103515625
"CMAun",3230178,-125.691443266459,51.6491667124244,1646.06420898438
"CMAun",3517750,-124.255581294987,50.8725721052858,2705.84155273438
"CMAun",2432925,-129.261543654672,53.9119063950945,1373.63745117188
"CMAun",1951192,-129.937572053692,55.3477683665667,1171.16442871094
"CMAun",1669555,-130.177813550864,56.2193421702618,1520.43432617188
"CMAun",2905352,-126.887063740759,52.5877846548654,1641.14013671875
"CMAun",2167729,-127.915073868194,54.682913990671,1497.00537109375
"CMAun",3472126,-124.08238393656,50.9954863596531,2092.73779296875
"CMAun",3789362,-123.054373809125,50.1853696831416,2097.81469726562
"CMAun",1618060,-130.406881024912,56.3701914824398,1532.97290039062
"CMAun",3457112,-125.886988671134,51.0345954405881,1665.88171386719
"CMAun",3093383,-126.261318445798,52.0346705102127,2412.9755859375
"CMAun",3206034,-125.646747173962,51.7162108511702,2197.16918945312
"CMAun",2992447,-126.367471665479,52.3307821230065,1858.97399902344
"CMAun",297561,-134.932360390252,59.4821569225564,1337.97631835938
"CMAun",3924141,-123.004090705066,49.8389749662884,2284.271484375
"CMAun",2246339,-129.77554871839,54.4482595050608,1233.50634765625
"CMAun",3186039,-125.993141890815,51.7720809667917,1972.65209960938
"CMAun",1387453,-131.96007023919,56.9847627542761,1056.13366699219
"CMAun",3410894,-126.306014538295,51.1575096949554,1401.58349609375
"CMAun",1623883,-130.205748608675,56.3534304477534,2203.7421875
"CMAun",3072025,-126.847954659824,52.0961276373963,1792.81994628906
"CMAun",3328177,-126.94293385638,51.3809901574413,1304.82434082031
"CMAun",2616418,-127.926247891318,53.403488342939,1619.45971679688
"CMAun",802665,-132.591402545712,58.4150377141861,1568.73803710938
"CMAun",3542572,-123.808620370015,50.80552796654,2118.18774414062
"CMAun",3136701,-125.775248439891,51.9117562558454,1916.44287109375
"CMAun",3727660,-123.965056693755,50.3362189953196,1930.66357421875
"CMAun",2998044,-126.311601549858,52.3140210883201,2140.310546875
"CMAun",1524848,-130.289553782107,56.6271940142986,1365.34326171875
"CMAun",2026569,-128.512884105344,55.1131138809564,1614.22595214844
"CMAun",938447,-132.474075302907,58.0965780551437,1868.80749511719
"CMAun",3736932,-122.992916681941,50.313870949071,2171.80883789062
"CMAun",3407011,-124.518170838408,51.1686837180797,2255.07299804688
"CMAun",3413177,-125.289178433984,51.1519226833932,2638.44067382812
"CMAun",2468344,-127.954182949129,53.816927198538,1779.65856933594
"CMAun",2659283,-128.300577665982,53.2805740885718,1316.50170898438
"CMAun",2815188,-126.898237763883,52.8447871867242,1759.45556640625
"CMAun",2813164,-127.144066272618,52.8503741982863,1284.33898925781
"CMAun",3287620,-125.372983607417,51.4927303886843,2101.0732421875
"CMAun",3289690,-125.289178433984,51.4871433771221,2168.27587890625
"CMAun",3312043,-126.021076948626,51.4256862499385,1449.08728027344
"CMAun",1402719,-131.272867817045,56.9456536733411,1679.68298339844
"CMAun",1997528,-129.41239296685,55.2025060659508,1632.97570800781
"CMAun",3417501,-124.574040954029,51.1407486602689,2070.09594726562
"CMAun",2526430,-129.473850094034,53.6549038632357,904.900085449219
"CMAun",3723105,-123.657771057837,50.3473930184439,2133.8125
"CMAun",1426497,-131.624849545461,56.8841965461575,1676.74877929688
"CMAun",2195489,-129.406805955288,54.5991088172388,1669.32189941406
"CMAun",3642374,-123.875664508761,50.5485254346812,2129.0859375
"CMAun",3905415,-122.65210897665,49.8892580703477,1936.59350585938
"CMAun",1688318,-129.837005845573,56.1634720546403,1684.16882324219
"CMAun",2663106,-128.926322960943,53.2694000654475,797.531860351562
"CMAun",1411244,-132.043875412622,56.9233056270925,974.05126953125
"CMAun",3907067,-125.808770509264,49.8836710587856,1586.56579589844
"CMAun",2706370,-128.015640076313,53.1464858110802,1171.80334472656
"CMAun",3702557,-123.791859335329,50.3976761225032,2294.67163085938
"CMAun",3750626,-122.383932421667,50.2803488796981,1894.77392578125
"CMAun",2126489,-129.468263082471,54.8058282450383,1551.75231933594
"CMAun",933650,-132.999254389749,58.1077520782679,1707.07531738281
"CMAun",1642984,-130.669470568333,56.2975603321319,1632.12072753906
"CMAun",2199569,-127.8256816832,54.5879347941145,1580.767578125
"CMAun",2221931,-129.8034837762,54.5208906553687,1285.19274902344
"CMAun",3134679,-126.03225097175,51.9173432674076,2058.337890625
"CMAun",2971282,-127.049087076061,52.3922392501902,1314.13525390625
"CMAun",476773,-134.558030615589,59.1357622057033,1741.80541992188
"CMAun",829135,-132.608163580399,58.3535805870025,1706.13061523438
"CMAun",330392,-135.016165563685,59.4206997953728,1714.52001953125
"CMAun",239906,-134.97705648275,59.5883101422373,1713.3212890625
"CMAun",3553048,-123.92594761282,50.7775929087293,2169.6474609375
"CMAun",2813000,-128.06033616881,52.8503741982863,998.639892578125
"CMAun",3279270,-126.127230168307,51.5150784349329,2246.40600585938
"CMAun",3563691,-123.579552895967,50.7496578509185,2062.73803710938
"CMAun",3798337,-123.624248988464,50.163021636893,1672.28625488281
"CMAun",1409099,-131.926548169817,56.9288926386546,1317.97961425781
"CMAun",2524393,-129.457089059347,53.6604908747978,921.706726074219
"CMAun",610635,-133.552368534402,58.8508246160337,1416.46960449219
"CMAun",3709435,-123.40635553754,50.3809150878168,2251.19140625
"CMAun",855524,-132.529945418529,58.2921234598188,1591.49060058594
"CMAun",3281317,-126.071360052685,51.5094914233707,2089.84448242188
"CMAun",1776928,-129.540894232779,55.889708488095,1700.59924316406
"CMAun",1275783,-131.764524834514,57.2697003439457,1281.83874511719
"CMAun",3555220,-123.557204849718,50.7720058971671,1993.29638671875
"CMAun",2120865,-129.786722741514,54.8225892797247,1174.52294921875
"CMAun",3419267,-126.389819711728,51.1351616487068,1411.6005859375
"CMAun",2878182,-127.473699954784,52.6660028167354,899.286010742188
"CMAun",1539457,-130.669470568333,56.5880849333636,1892.08764648438
"CMAun",1535201,-131.351085978915,56.5992589564879,1359.6953125
"CMAun",3415411,-124.546105896219,51.1463356718311,2192.521484375
"CMAun",3172002,-126.959694891067,51.8111900477267,1383.26977539062
"CMAun",1798431,-129.825831822449,55.8226643493493,1577.44860839844
"CMAun",3295844,-125.289178433984,51.4703823424357,2117.73657226562
"CMAun",3732383,-123.210810132865,50.3250449721953,2005.68664550781
"CMAun",2637899,-128.250294561923,53.3420312157554,1469.29748535156
"CMAun",3182089,-125.836705567075,51.783254989916,2184.59936523438
"CMAun",3727636,-124.099144971247,50.3362189953196,1621.74829101562
"CMAun",2240792,-129.362109862791,54.4650205397472,1615.67504882812
"CMAun",1269090,-132.233833805735,57.2864613786321,1862.58325195312
"CMAun",1535222,-131.23375873611,56.5992589564879,1365.17846679688
"CMAun",2765682,-126.730627417019,52.9844624757779,1580.67749023438
"CMAun",2062764,-128.52964514003,55.0013736497135,1491.11608886719
"CMAun",3211983,-125.993141890815,51.6994498164838,2210.77465820312
"CMAun",2895824,-126.596539139527,52.6157197126761,1647.12438964844
"CMAun",2545160,-127.85361674101,53.6046207591764,1625.75854492188
"CMAun",3434327,-124.155015086868,51.0960525677717,2039.6630859375
"CMAun",312585,-134.887664297755,59.4542218647457,1801.0400390625
"CMAun",2218164,-129.72526561433,54.532064678493,1026.14367675781
"CMAun",3513615,-124.579627965592,50.8837461284101,1728.45434570312
"CMAun",3250617,-125.350635561168,51.593296596803,2483.90283203125
"CMAun",3707201,-123.199636109741,50.3865020993789,1822.42004394531
"CMAun",3419677,-124.099144971247,51.1351616487068,2266.7958984375
"CMAun",124935,-135.753651089888,59.7894425584746,1124.873046875
"CMAun",3546489,-125.507071884908,50.7943539434157,1444.97473144531
"CMAun",954853,-132.669620707582,58.0574689742086,1737.66296386719
"CMAun",1411261,-131.948896216065,56.9233056270925,866.37646484375
"CMAun",1424401,-131.211410689862,56.8897835577196,1819.94543457031
"CMAun",2289522,-129.12745537718,54.3197582391314,1582.28857421875
"CMAun",1894165,-130.004616192438,55.5265527365554,1121.0712890625
"CMAun",2612443,-128.395556862539,53.4146623660633,1366.75537109375
"CMAun",1341747,-132.205898747924,57.1020899970812,1872.95227050781
"CMAun",4012204,-122.149277936057,49.598733469116,1546.19982910156
"CMAun",2743101,-128.915148937819,53.0459196029615,734.664672851562
"CMAun",3725529,-122.981742658817,50.3418060068817,2041.3447265625
"CMAun",3932102,-125.730552347394,49.8166269200398,1636.97729492188
"CMAun",4048035,-121.624098849215,49.4981672609973,1714.85815429688
"CMAun",2042682,-129.613525383087,55.0628307768971,1242.71813964844
"CMAun",3494905,-125.618812116151,50.9340292324694,1429.44641113281
"CMAun",921886,-132.960145308814,58.1356871360787,1647.14208984375
"CMAun",2655453,-127.741876509768,53.2917481116961,1628.58386230469
"CMAun",2390565,-129.580003313714,54.0236466263375,1100.10900878906
"CMAun",1646932,-129.943159065254,56.2863863090076,1973.65600585938
"CMAun",3901149,-122.914698520071,49.900432093472,2007.96801757812
"CMAun",3427833,-125.27800441086,51.1128136024582,2103.6533203125
"CMAun",3375304,-125.317113491795,51.2524888915119,1762.58117675781
"CMAun",1715932,-129.747613660579,56.0796668812081,2037.46740722656
"CMAun",3246395,-125.920510740507,51.6044706199272,2357.63134765625
"CMAun",2622195,-128.350860770042,53.3867273082526,1390.69140625
"CMAun",3736876,-123.305789329422,50.313870949071,1958.49169921875
"CMAun",3308063,-125.48472383866,51.4368602730628,2246.99438476562
"CMAun",3368973,-125.892575682696,51.2692499261983,1525.97351074219
"CMAun",339259,-135.021752575247,59.4039387606864,1547.36401367188
"CMAun",3132555,-126.842367648262,51.9229302789697,1516.25012207031
"CMAun",971198,-133.02718944756,58.0183598932736,1802.3076171875
"CMAun",2540951,-128.306164677545,53.6157947823007,1348.1357421875
"CMAun",3789292,-123.445464618475,50.1853696831416,1861.55798339844
"CMAun",3862397,-123.763924277518,50.0009983015907,1702.89758300781
"CMAun",3530048,-124.222059225614,50.8390500359129,2172.208984375
"CMAun",3281416,-125.518245908032,51.5094914233707,2135.00170898438
"CMAun",3430126,-124.182950144679,51.107226590896,1769.12756347656
"CMAun",3342587,-126.378645688603,51.3418810765063,1355.17114257812
"CMAun",824305,-132.725490823204,58.3647546101268,1823.12316894531
"CMAun",3411000,-125.713791312708,51.1575096949554,1685.58825683594
"CMAun",1343988,-132.055049435746,57.0965029855191,1030.43579101562
"CMAun",2775684,-126.903824775445,52.9565274179672,1942.90002441406
"CMAun",2737104,-128.283816631296,53.062680637648,1309.63208007812
"CMAun",2302733,-128.105032261307,54.2806491581963,1777.56860351562
"MHun",193330,-136.033001667996,59.6721153156695,583.343017578125
"MHun",186899,-136.3570483386,59.6832893387938,626.315246582031
"MHun",151383,-135.882152355818,59.7447464659774,779.309692382812
"MHun",306536,-136.440853512033,59.46539588787,612.666076660156
"MHun",161125,-136.239721095795,59.727985431291,696.3251953125
"MHun",170866,-136.20061201486,59.7112243966045,667.66650390625
"MHun",288460,-136.491136616092,59.4989179572429,658.955688476562
"MHun",157865,-136.234134084233,59.7335724428531,746.1005859375
"MHun",294497,-136.474375581405,59.4877439341186,629.802124023438
"MHun",144830,-135.75923810145,59.7559204891017,744.750244140625
"MHun",177343,-136.04417569112,59.7000503734802,648.515563964844
"MHun",303543,-136.368222361725,59.4709828994322,630.186218261719
"MHun",294509,-136.40733144266,59.4877439341186,677.731506347656
"MHun",186904,-136.32911328079,59.6832893387938,707.149108886719
"MHun",221521,-136.284417188292,59.6218322116102,633.463928222656
"MHun",294495,-136.48554960453,59.4877439341186,804.238525390625
"MHun",190134,-136.100045806741,59.6777023272316,764.108947753906
"MHun",303544,-136.362635350162,59.4709828994322,701.723449707031
"MHun",264219,-136.48554960453,59.5436140497401,612.117980957031
"MHun",154594,-136.245308107357,59.7391594544153,686.374145507812
"MHun",151408,-135.742477066764,59.7447464659774,727.173583984375
"MHun",183738,-136.161502933925,59.6888763503559,703.5654296875
"MHun",157942,-135.803934193948,59.7335724428531,533.465454101562
"MHun",215322,-136.317939257665,59.6330062347345,568.27099609375
"MHun",151318,-136.245308107357,59.7447464659774,750.453491210938
"MHun",261183,-136.463201558281,59.5492010613022,740.088562011719
"MHun",170930,-135.843043274883,59.7112243966045,741.967163085938
"MHun",199632,-136.295591211417,59.6609412925452,707.136840820312
"MHun",285450,-136.429679488908,59.504504968805,656.340698242188
"MHun",202800,-136.284417188292,59.655354280983,696.832885742188
"MHun",183700,-136.373809373287,59.6888763503559,795.242248535156
"MHun",174063,-136.379396384849,59.7056373850424,585.158142089844
"MHun",273333,-136.452027535157,59.5268530150536,665.024475097656
"MHun",193312,-136.133567876114,59.6721153156695,743.961730957031
"MHun",205957,-136.267656153606,59.6497672694209,725.062316894531
"MHun",215324,-136.306765234541,59.6330062347345,489.483459472656
"MHun",196457,-136.312352246103,59.6665283041073,655.807312011719
"MHun",306551,-136.3570483386,59.46539588787,639.611877441406
"MHun",193279,-136.317939257665,59.6721153156695,653.971435546875
"MHun",202841,-136.055349714244,59.655354280983,730.383728027344
"MHun",148111,-135.815108217072,59.7503334775396,594.017272949219
"MHun",141528,-135.775999136137,59.7615075006639,751.497131347656
"MHun",167628,-136.206199026422,59.7168114081667,705.042846679688
"MHun",309556,-136.340287303914,59.4598088763079,671.229309082031
"MHun",138225,-135.75923810145,59.767094512226,825.919311523438
"MHun",186940,-136.127980864552,59.6832893387938,671.7802734375
"MHun",151317,-136.250895118919,59.7447464659774,761.437255859375
"MHun",212211,-136.323526269227,59.6385932462966,537.827758789062
"MHun",151384,-135.876565344256,59.7447464659774,780.238952636719
"MHun",180561,-136.016240633309,59.6944633619181,734.036193847656
"MHun",291479,-136.48554960453,59.4933309456807,708.125610351562
"MHun",157943,-135.798347182385,59.7335724428531,605.857971191406
"MHun",199631,-136.301178222979,59.6609412925452,680.621948242188
"MHun",164381,-136.222960061109,59.7223984197288,686.424255371094
"MHun",196450,-136.351461327038,59.6665283041073,711.251708984375
"MHun",258122,-136.569354777962,59.5547880728644,741.900756835938
"MHun",294510,-136.401744431098,59.4877439341186,719.635314941406
"MHun",177285,-136.368222361725,59.7000503734802,583.240356445312
"MHun",183760,-136.038588679558,59.6888763503559,587.2314453125
"MHun",212226,-136.239721095795,59.6385932462966,732.949340820312
"MHun",300535,-136.379396384849,59.4765699109943,633.889587402344
"MHun",218426,-136.295591211417,59.6274192231723,587.238708496094
"MHun",258138,-136.479962592968,59.5547880728644,740.335998535156
"MHun",180537,-136.150328910801,59.6944633619181,669.000305175781
"MHun",161201,-135.815108217072,59.727985431291,774.882019042969
"MHun",196500,-136.072110748931,59.6665283041073,684.57373046875
"MHun",180532,-136.178263968612,59.6944633619181,759.241943359375
"MHun",177369,-135.898913390504,59.7000503734802,815.752380371094
"MHun",151382,-135.88773936738,59.7447464659774,798.87841796875
"MHun",218425,-136.301178222979,59.6274192231723,665.3359375
"MHun",177283,-136.379396384849,59.7000503734802,659.926635742188
"MHun",261177,-136.496723627654,59.5492010613022,690.473022460938
"MHun",312550,-136.334700292352,59.4542218647457,577.039733886719
"MHun",167694,-135.837456263321,59.7168114081667,624.050476074219
"MHun",190127,-136.139154887677,59.6777023272316,659.934143066406
"MHun",180501,-136.351461327038,59.6944633619181,681.7392578125
"MHun",202801,-136.27883017673,59.655354280983,737.695190429688
"MHun",202798,-136.295591211417,59.655354280983,639.206176757812
"MHun",261167,-136.552593743276,59.5492010613022,672.232788085938
"MHun",177284,-136.373809373287,59.7000503734802,594.341857910156
"MHun",174062,-136.384983396411,59.7056373850424,607.078796386719
"MHun",190151,-136.005066610185,59.6777023272316,621.318115234375
"MHun",196451,-136.345874315476,59.6665283041073,644.328063964844
"MHun",193328,-136.04417569112,59.6721153156695,660.156066894531
"MHun",170870,-136.178263968612,59.7112243966045,773.462219238281
"MHun",261181,-136.474375581405,59.5492010613022,692.688354492188
"MHun",324442,-136.479962592968,59.4318738184971,736.5244140625
"MHun",291514,-136.290004199855,59.4933309456807,761.441711425781
"MHun",264218,-136.491136616092,59.5436140497401,607.352111816406
"MHun",285449,-136.43526650047,59.504504968805,617.859558105469
"MHun",276354,-136.51348466234,59.5212660034915,689.562927246094
"MHun",183701,-136.368222361725,59.6888763503559,688.361999511719
"MHun",261165,-136.5637677664,59.5492010613022,736.632446289062
"MHun",164379,-136.234134084233,59.7223984197288,743.916076660156
"MHun",196495,-136.100045806741,59.6665283041073,767.556030273438
"MHun",190142,-136.055349714244,59.6777023272316,713.432189941406
"MHun",258123,-136.5637677664,59.5547880728644,711.852722167969
"MHun",270287,-136.519071673903,59.5324400266158,642.686767578125
"MHun",294496,-136.479962592968,59.4877439341186,707.896606445312
"MHun",199686,-135.993892587061,59.6609412925452,693.133239746094
"MHun",193313,-136.127980864552,59.6721153156695,691.598083496094
"MHun",258130,-136.524658685465,59.5547880728644,735.205871582031
"MHun",285474,-136.295591211417,59.504504968805,785.981994628906
"MHun",174101,-136.167089945487,59.7056373850424,718.390686035156
"MHun",167629,-136.20061201486,59.7168114081667,744.955383300781
"MHun",215320,-136.32911328079,59.6330062347345,610.99072265625
"MHun",167626,-136.217373049547,59.7168114081667,699.519348144531
"MHun",261172,-136.524658685465,59.5492010613022,624.0625
"MHun",154660,-135.876565344256,59.7391594544153,711.350463867188
"MHun",186961,-136.010653621747,59.6832893387938,623.513549804688
"MHun",196449,-136.3570483386,59.6665283041073,774.212768554688
"MHun",167625,-136.222960061109,59.7168114081667,754.381591796875
"MHun",267248,-136.535832708589,59.5380270381779,682.03857421875
"MHun",174097,-136.189437991736,59.7056373850424,640.39794921875
"MHun",209098,-136.256482130482,59.6441802578587,669.091125488281
"MHun",273334,-136.446440523595,59.5268530150536,725.588134765625
"MHun",215321,-136.323526269227,59.6330062347345,601.890014648438
"MHun",258127,-136.541419720151,59.5547880728644,655.059265136719
"MHun",261174,-136.51348466234,59.5492010613022,676.163696289062
"MHun",196456,-136.317939257665,59.6665283041073,588.70703125
"MHun",288472,-136.424092477346,59.4989179572429,704.098815917969
"MHun",215338,-136.228547072671,59.6330062347345,685.549133300781
"MHun",180585,-135.882152355818,59.6944633619181,654.842468261719
"MHun",174096,-136.195025003298,59.7056373850424,688.835021972656
"MHun",205955,-136.27883017673,59.6497672694209,644.847961425781
"MHun",186935,-136.155915922363,59.6832893387938,751.560974121094
"MHun",261182,-136.468788569843,59.5492010613022,714.553588867188
"MHun",183742,-136.139154887677,59.6888763503559,683.516052246094
"MHun",174095,-136.20061201486,59.7056373850424,749.672668457031
"MHun",190138,-136.077697760493,59.6777023272316,773.458801269531
"MHun",164380,-136.228547072671,59.7223984197288,692.54345703125
"MHun",264223,-136.463201558281,59.5436140497401,691.191772460938
"MHun",161200,-135.820695228634,59.727985431291,604.082458496094
