"BGC","id","lon","lat","elev"
"SBSwk1",30587,-120.750000000571,53.2166666662689,1193.31713867188
"SBSwk1",918,-123.408333333871,54.9083333329147,1028.35266113281
"SBSwk1",3299,-122.691666667214,54.666666666251,825.942687988281
"SBSwk1",5873,-122.275000000552,54.4249999995873,1048.53955078125
"SBSwk1",4942,-122.47500000055,54.5166666662528,882.989013671875
"SBSwk1",28513,-122.091666667221,53.2666666662683,909.987976074219
"SBSwk1",33735,-121.900000000557,53.1333333329366,1157.23974609375
"SBSwk1",12152,-122.116666667221,53.7666666662621,844.308532714844
"SBSwk1",2018,-122.516666667216,54.7916666662494,733.064819335938
"SBSwk1",27845,-121.975000000556,53.2833333329347,968.666442871094
"SBSwk1",3048,-122.341666667218,54.6916666662507,760.133361816406
"SBSwk1",50264,-121.616666667227,52.7083333329418,1154.37951660156
"SBSwk1",7351,-122.491666667216,54.1916666662569,644.566711425781
"SBSwk1",5075,-122.933333333877,54.4999999995864,969.644470214844
"SBSwk1",27505,-122.041666667222,53.291666666268,1081.53894042969
"SBSwk1",6881,-122.283333333885,54.2583333329227,809.0478515625
"SBSwk1",31390,-122.108333333888,53.1916666662692,973.665893554688
"SBSwk1",5216,-122.316666667218,54.4916666662532,944.876342773438
"SBSwk1",8990,-121.991666667222,54.0249999995922,658.791625976562
"SBSwk1",8820,-122.14166666722,54.0416666662587,726.732421875
"SBSwk1",1751,-122.941666667211,54.8166666662491,882.946838378906
"SBSwk1",12198,-121.733333333892,53.7666666662621,799.135009765625
"SBSwk1",2663,-123.333333333872,54.7166666662504,885.499633789062
"SBSwk1",37416,-121.741666667225,53.0499999996043,1222.83520507812
"SBSwk1",2647,-122.391666667217,54.7249999995836,767.51806640625
"SBSwk1",9102,-122.291666667219,54.0083333329258,733.39990234375
"SBSwk1",9270,-122.091666667221,53.9916666662593,691.92724609375
"SBSwk1",8355,-122.158333333887,54.0916666662581,654.21630859375
"SBSwk1",11700,-122.066666667221,53.7916666662618,1189.43249511719
"SBSwk1",6617,-122.550000000549,54.2999999995889,748.381408691406
"SBSwk1",2874,-123.308333333873,54.6999999995839,956.658325195312
"SBSwk1",23595,-121.733333333892,53.3999999996,1058.62292480469
"SBSwk1",9262,-122.158333333887,53.9916666662593,661.033996582031
"SBSwk1",26895,-121.566666667228,53.3083333329344,1203.63464355469
"SBSwk1",6502,-122.383333333884,54.3333333329218,835.603210449219
"SBSwk1",8802,-122.291666667219,54.0416666662587,686.521057128906
"SBSwk1",10062,-122.433333333884,53.908333332927,1120.85803222656
"SBSwk1",6346,-122.416666667217,54.3583333329215,832.564819335938
"SBSwk1",7443,-122.366666667218,54.1833333329236,672.675048828125
"SBSwk1",28523,-122.008333333889,53.2666666662683,1198.19543457031
"SBSwk1",1480,-122.68333333388,54.8499999995821,851.918640136719
"SBSwk1",37876,-120.666666667239,53.041666666271,1360.22119140625
"SBSwk1",4240,-122.158333333887,54.5833333329187,852.115112304688
"SBSwk1",10051,-121.750000000559,53.9166666662602,669.799499511719
"SBSwk1",48557,-121.683333333893,52.749999999608,1210.599609375
"SBSwk1",789,-123.358333333872,54.9249999995811,1125.91369628906
"SBSwk1",33007,-122.108333333888,53.149999999603,974.256469726562
"SBSwk1",6077,-122.47500000055,54.3999999995876,1014.82244873047
"SBSwk1",12535,-121.775000000558,53.7499999995956,832.221984863281
"SBSwk1",28927,-121.441666667229,53.258333332935,924.939880371094
"SBSwk1",4779,-122.366666667218,54.5333333329193,882.282470703125
"SBSwk1",790,-123.350000000539,54.9249999995811,1164.99914550781
"SBSwk1",34829,-121.725000000559,53.1083333329369,1147.91223144531
"SBSwk1",6337,-122.491666667216,54.3583333329215,866.033996582031
"SBSwk1",22389,-122.183333333887,53.4333333329329,1093.35400390625
"SBSwk1",7747,-122.483333333883,54.1499999995907,688.862121582031
"SBSwk1",31734,-121.850000000557,53.183333332936,1099.9775390625
"SBSwk1",5962,-122.99166666721,54.4083333329208,846.7294921875
"SBSwk1",11029,-122.158333333887,53.8333333329279,846.570739746094
"SBSwk1",7933,-122.308333333885,54.1333333329242,692.848754882812
"SBSwk1",9003,-121.88333333389,54.0249999995922,625.203063964844
"SBSwk1",9559,-122.233333333886,53.9583333329264,697.036743164062
"SBSwk1",22677,-122.233333333886,53.4249999995996,1030.84057617188
"SBSwk1",10629,-121.758333333892,53.8666666662609,745.808349609375
"SBSwk1",2362,-122.73333333388,54.7499999995833,789.46435546875
"SBSwk1",47324,-121.808333333891,52.7833333329409,1000.47253417969
"SBSwk1",33729,-121.950000000556,53.1333333329366,1141.11376953125
"SBSwk1",5345,-122.783333333879,54.4749999995867,773.3251953125
"SBSwk1",8571,-122.308333333885,54.0666666662584,751.793273925781
"SBSwk1",29498,-122.116666667221,53.2416666662686,935.209167480469
"SBSwk1",1498,-122.533333333882,54.8499999995821,836.813842773438
"SBSwk1",8305,-121.90833333389,54.0999999995913,665.320373535156
"SBSwk1",24159,-121.575000000561,53.3833333329335,1083.99450683594
"SBSwk1",2100,-123.283333333873,54.774999999583,897.213073730469
"SBSwk1",1545,-122.775000000546,54.8416666662488,834.407470703125
"SBSwk1",2954,-122.333333333885,54.6999999995839,736.089233398438
"SBSwk1",8569,-122.325000000552,54.0666666662584,686.075439453125
"SBSwk1",9706,-122.42500000055,53.9416666662599,806.797912597656
"SBSwk1",8738,-122.19166666722,54.0499999995919,727.2509765625
